# Constructed from biom file
#OTU ID	NC01	NC03	NC09	NC10	NC17	RC05	RC07	RC10	RC12	RC16
1f967c3666d920e1e3268fb7360b7558	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32ad9988930b642c595a08848d3465d2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	446.0
a63392480bf32414255cf545f8429b86	470.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b4a47f26cdd4242fa852ec16eb2e4d17	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90df0dac1e03571cce83b1bc0a621997	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0
2582fe121941c244d77e381de0c2f7a1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	487.0
78b5e0d6a644a48d2523ee6e083d82a8	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
365fd8bb00f00e6a6ff55d4485558983	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6af41c600734a8afdf2e951e1d5755bd	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
a5b4f1a57d136cb5bb458800a24ac707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0
3a68085217f55aa25aa4a95950fffb68	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f8d0c093154827467d3ae9bacb8bdacb	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7ba612ec41ecbf8fa87dd27c0bac4028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
f04b900c8fdf30577ba09288ce9942f6	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10dab64634ba11478f0cc279b64e0033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	640.0
1833f91ba032122c5a43155006eefce2	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aeefc16affcb936c3bc3209b27366916	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0
b72e1ed29da9d2fc062f3ff9c198b018	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0
3a30d26a453c716badc022d44897d8c2	2087.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4501da64b41baf03640dd024c8e873d9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0
78d719ee7de0bbfe4a588f5f68d5797b	186.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
950b6b88692ada532cdeebc10c5efc8b	0.0	0.0	0.0	0.0	325.0	0.0	0.0	0.0	0.0	0.0
0d3a484af546349eb3eeebff5563dace	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0
debcc968889cac0d6a77a2744a28c868	0.0	0.0	0.0	0.0	0.0	0.0	445.0	0.0	0.0	0.0
3f345a753c1e3d7a8cf9c6900708b50a	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
83e3b4b07a037beca52767a20ba0a6d5	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4527c16ea4aba29857dcf208b99af8ec	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
f93dc4976729a6d81f60553361d56a9d	0.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8f287d8466e00a83e1636c8a1c489071	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
469279ef598ca9e1be8817bfd949dc36	0.0	0.0	910.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
184d1a6560c48dceb1df1a270a59312e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0
d3daef1006c36cbda273357ae003354c	0.0	0.0	0.0	4866.0	0.0	0.0	0.0	0.0	0.0	0.0
e4c424275ef410c25b69a835c1d6add8	0.0	0.0	393.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12cbba9e9e0cf5224a44d2a3f856376d	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0
b1421113a75bfbebc1ec9faa8af73437	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59d50eb4acabd6430d823fee2fedeb99	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0
87a0a43c13ecee9b1ccdfde8bbd09528	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fba7dd450d17fa62b5bdd94ac649f259	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cb76459615285d70e7ea92e93f7c9165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0
201a02fa11a26e1833b5451d6f0ad7bc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	451.0	0.0
9dde15417cdda7e2e6b5b7a0c00c7223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	416.0
327c376cdcf93cb494fb50b828f6408c	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53ebc215208412597822dec9429b16c6	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
458123c553e330d1bb6e101c8e0fc34e	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0
03b50a9e831ba8be02f3fb21eb22f3ee	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3818d5fe89c73bd54c49a6a502fc2bc3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
cb5a5c75e311f77577b616b6f8f7bcdf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
a005fb363381c02aff7af6114abd82c0	349.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
72c2465b716e67635fc4e430f5316553	0.0	0.0	0.0	219.0	0.0	0.0	0.0	0.0	0.0	0.0
6978356935cfd29dd644076484636e34	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
dd0276875dedd4d666c744fe07952d63	0.0	0.0	178.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2d3f670df139768f6b6604100a18b4f0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f10082045ce213ed5492dae2bad706c8	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e3573914e7539bb3a73063cd5adb3256	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0
f88f2c19f0b5685bfe8f529410d4f9fb	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e1027c5b08d837cb9b109aa4cbf1c667	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0
658c92e67ed8c0f4ee5d6adae8c572a2	140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9d7d3f1b99d4f068a535ecb19578387d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
725728439314af562864d196588bebf8	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6130a05a2ab7d82baff0787f86c048f9	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0
4bda67e5d1c5a73e07436d7faa23362a	0.0	0.0	247.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1171a0f18f214461ef202da10e240a30	0.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0
d3b12f271787bb3ca22676e8ab02d9c3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	251.0	0.0
e173ce3bb20dadbbaf59729699c65b3e	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76842a36931b77664036d0b932c39dc2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123.0	0.0
1d8c92e27c9e36f0c01baa47e72ee961	0.0	0.0	0.0	0.0	0.0	272.0	0.0	0.0	0.0	0.0
d7bb9b67c3d56730c49a59c7e9e18b86	0.0	0.0	0.0	195.0	0.0	0.0	0.0	0.0	0.0	0.0
ba075fcd92aca08130d418abb53bea7c	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bf08fbd608f02c201782835b33551cee	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
e75f33364ba83a3311bfbc77a0e0e676	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
255e71b666963bedc88663184dc0bbd8	0.0	0.0	797.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
239ca1dfdf003f4d36ea4b6d91a60088	0.0	0.0	0.0	0.0	0.0	0.0	348.0	0.0	0.0	0.0
bc72f7bf7fc5117aabe783b8333bc612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0
970b35ac7000429cf0453d25985ad180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	206.0	0.0
b0af9fba1943169bd806f34e156016f1	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bc72286474a838004cd17ce18a732f55	0.0	0.0	0.0	0.0	0.0	1761.0	0.0	0.0	0.0	0.0
ca2d6302c7a483da1047d55e24ca42e5	0.0	0.0	0.0	123.0	0.0	0.0	0.0	0.0	0.0	0.0
a11f6db77f1aa0ad2229210b80f6ab9b	154.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3f782c01580d91fb66fd8b3a347ab6af	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5a355fd04833f5815e3a0afa5691b7cc	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e24f197bace4ee9b0c823bdb3429ec64	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3983c8d09f1aeb5c75d102d45ec5c1a0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0
4070a149dc826bbaafd2c2ee4b9fe9be	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0
adbdba2b7670ae1edddc56922160cd76	0.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e81ed53f7a4f22174019c246a62b8675	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73922da58fd3672bddac4a2157c984c8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2713.0	0.0	0.0
1a295665d645d068f6b1fa5432cd9b15	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
580a607317cc14a228e58c63e3ad84c7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0
39c1de05b8692914bd9c213dd79e54e0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
054ae3ef1e6cf301ebefbe6307597264	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0
1a2c373aee43886aa8c5bdc93af1ca15	1118.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9c44d3fbfaff994a698615d94ce6184e	0.0	0.0	0.0	325.0	0.0	0.0	0.0	0.0	0.0	0.0
c4b6aa9b0269487bfd6020b0084e964e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	730.0
1e06321483ec90cc97333c3219dfe52a	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
726f28486609c20f3b056da6edca3430	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
0c9b14ee3767795c04af78ed0f0aefff	0.0	395.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
562d1295f9659c0874d2ee10caab5508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0
aee3be7ced694cb83140b36cc6aa4f36	0.0	0.0	0.0	223.0	0.0	0.0	0.0	0.0	0.0	0.0
7de46b30088e8dc6f39446137d0cd972	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec1068e3d1b0bff35462927302b834f0	272.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c476cd596f81ad8e819875c2438dee3a	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7d551c1cde205807a6aa23270639a39b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0
fde95c6ca0d2970b7659f289958d7e26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
f9d296cbb3bf870c9b64b0cb2eadec0d	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1a2e5f1b4f201adb2defc55ad18d5b71	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c905ff1b5c2b0113b41d56a5d6e2d84a	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
3821631a1e98ea5f82b72d027cd9f626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0
9f5e85dd624e8e463b825a3f92a6abba	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	288.0	0.0
78700ad62197993dc046ef12d9405760	0.0	0.0	0.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0
1e7a69ec3a146cd7173a2fe238836dd5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	868.0	0.0	0.0
9e1831e946cee1159c09c66f23f5dbf4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0
2fd1e37974aa326a827e3f7e503504b4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	223.0
413b15fcda3ee2c4afcfdfc76667fe68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1143.0	0.0	0.0
3929635046c653bce0a6225a9cc43bc7	489.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e55aa282208098efc7ea79c5506a2118	0.0	664.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a01fe1c9a3feeda0636296ef073e1b36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	572.0
ef774504e5ec05e17a2743541105d33e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	334.0	0.0
a0240ef14ef69fc00228dd7b45043232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
796fd238acaeb78c8f953f2e76dd817f	0.0	0.0	0.0	300.0	0.0	0.0	0.0	0.0	0.0	0.0
e2d9e5ade9e4531a90e4c587fd96a648	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a6e18f0be33661c0a42f39eff0dc59a2	0.0	0.0	0.0	0.0	0.0	232.0	0.0	0.0	0.0	0.0
f222d9a68efb1e82ea98010c196dc68d	0.0	0.0	0.0	0.0	0.0	0.0	124.0	0.0	0.0	0.0
04e6918e2d52e7bf570d07a9eef65516	988.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26b32d93f375a9766cd706042479ab3f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0
84f0d57759b216605e4360655f32b1ed	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73e694ffa229f21ebbbff89b2d176846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
322bfd904bc7b066503d3089aeb159c9	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0
7488e11b45726f1c7b77c99ce24da3fa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
38ed71f74db48de314cf4fd2ad2edd90	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
4b4f6251cca07c554199ba58349b939b	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0
c9659c27cc68ff850a1d54c2e119ef76	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b42089f775eb0be60a9220ce3df9fb56	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bba45a394d62f9c816c31c7ebc19ee5b	260.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
875db69a60f7edb97139c314b377bf34	0.0	0.0	0.0	0.0	0.0	0.0	1116.0	0.0	0.0	0.0
11c967be34576f71fc962d638f76df1c	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b149e46ad85edda7d663b9c9ea5257ae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	211.0
799397566ea3a6ceb640cb2fd4117b49	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89f96f307da87d219a7b201f07c2a059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0
bdc78a5636c0780083676d8ba4ed5848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
a46dc2974fa0e8830bd1579ff97a73cd	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aab3d432ec4fd2a09af7268d269ab3e2	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0
fcc646dfb8074b02fa84a09e2c8890f6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
a1f087fe8501b6cbdb42d402cd4b3963	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c1bb875d44324a5534c7258e7d9c67ba	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15fc71fa57fbeef7359f195b1b4f8f75	0.0	0.0	328.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c04bcea755432457da7aa106f3be0c5d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	176.0
2be12f0b47e9ebfb63515c4c0f4cebe9	0.0	0.0	0.0	0.0	0.0	0.0	271.0	0.0	0.0	0.0
ae187c4be314ede94934845bbe44032f	0.0	0.0	0.0	0.0	0.0	0.0	1391.0	0.0	0.0	0.0
311936c34089a089b44d287fee9fb2a9	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b10ea8bc3032ac1f7f5ab4524c74a248	0.0	0.0	0.0	0.0	572.0	0.0	0.0	0.0	0.0	0.0
101f74b47ef22592588333c82145bbb9	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
b3aaf5ebe716825830e823e785b72280	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a7b5e20516cb478bccd09079cee9c554	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
b9ef559df01ce718817bc114ee867350	0.0	0.0	0.0	0.0	2532.0	0.0	0.0	0.0	0.0	0.0
2e32d7a5f1e5c44897fd538a867412fa	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80c07af424f91f8916a2f21e2c93e44f	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d752d74bd7a1973004a4a8c58d5a6d30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	382.0	0.0
2f45c52441c7035f11dfe93a9d799f49	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
2533f7247004493a587563c163df0216	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4c6b3dc31a5f4f6ebca6f2d99e492a3b	0.0	513.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45cd04db8ab7a25afca5279fc1b59883	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f3adbf4619a2030bfc08c619df068c37	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0
5d40d8e33a72a7adef2d7f1764bd4353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
f6722b2321d6f44bcff88a4f70a808e5	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
dc1dc1d503430fb72b14a8a9a0ea9ee6	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6dc3b800778015cf088b495173e6ce36	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9b6cfb98ea2ea4ddcf427467f74da84a	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834e2e73648598e26cfcc49775e94ea5	0.0	0.0	0.0	164.0	0.0	0.0	0.0	0.0	0.0	0.0
8c9678a7b66b04aee508c7c62a236f78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0
f14614ddfaebb9b699474ec739a3fde1	0.0	0.0	178.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bf5957019b5942075585a63fce99c766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	387.0
fcaa62d8463d142e4376ebbdfd5883e1	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0
d511773a3971a0de170ed3fc50d5ef31	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
d1361926459dbb524501d6f9a40f914c	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
146c59818c77275e7a681f7b5883a6e6	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fa0eeafb43a58728867d53475249560a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
ca9372112963d6a523a8ecc353e39282	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
492a57d584d20a88671324645327661a	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9b3ed83c0e06d5ba6a126f36e72d4eb1	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bfb81ec599896d359ad99d9684125dee	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0
f602b1efe83f34e916ce9e939030bc91	0.0	824.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56eb9d831424838bfeef207516a2c292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	312.0	0.0
89d56b608d2e98732aabd73f21f11537	0.0	0.0	311.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
019229edb545ae3f1d5173c7d7b6d2e9	0.0	0.0	0.0	172.0	0.0	0.0	0.0	0.0	0.0	0.0
a6d1fdc8d11cbff998cdb95ed8177705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0
f99b8be4aedec7d906d38ab63f89dc0a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0
742949ee2155305e478f1abbea236eb6	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
9ab74d4ccecc422aebcc4b87e10978d1	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0
99ae7dc37642c42b614dbbb1baac9396	0.0	0.0	0.0	0.0	0.0	0.0	407.0	0.0	0.0	0.0
7b0793f16696c1c21610cd9eacb45475	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0
76cbdbb80ea5ed682c3e62a84382bca5	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e3852d9344300f44dc45d942eca3389c	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
8dbd71b035ca0d9a819d301e5741f85f	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
b239fb3ee63c19b50e6f623a02e21b68	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0
755496c21e9c97261b32f9a05c3d9c21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0
58f3073409181543caf01a76f59424c5	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
6056c4c0dc5859be017034a683746934	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2e59858745de3ef685bec4aaefc55f4c	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98f76e93f8f47e735fcce92a786bd259	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
88f79a8038aade3738b678bf2d9e94af	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fdbd454f8d5d29e3508862fa9acdbea1	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
b130edfef9e74ba248c9476ec4d7da77	0.0	0.0	0.0	0.0	0.0	142.0	0.0	0.0	0.0	0.0
f202d904436ece62c446226f84ae88dd	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b563d44c763b4bf7eb739f65a62dfedd	0.0	0.0	0.0	0.0	0.0	350.0	0.0	0.0	0.0	0.0
bb1764e5948dab9d361543133d921d6c	0.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11282c2c9c5f1413815cdc426be54501	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f298c4ed93f05f5e6803e7fb598f654c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
4dc625dcfbac9e98d2ca9698a97a3165	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ca28d31501342147ed47b665fd0622e4	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0
03215a91805618dc1cd164bc419106cd	261.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
692e72f306361d34b86469427389c0c5	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
104d8da2a60a11cf5f542986dec8501e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0
e7f3864b247f77d94ebce7c65cd9df82	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
0e7cdb7f1999df0037430ab66963f677	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
db3c596f8b40606e0aecd736129de229	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0
38011cae00d0723d498c8ea4f6c68fc2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0
88323a5ca686904f280a0d776f47795c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	225.0	0.0
30fbf71aea28d261c867c85000a2eefa	0.0	0.0	0.0	0.0	0.0	0.0	2376.0	0.0	0.0	0.0
c45b00b0d67359863c0e5e6f6282ba29	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0
94da5c50a684ed0ea82ecce4c1b80fd3	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21d29d460dd23f1346bcb532884387f9	0.0	0.0	0.0	0.0	0.0	0.0	448.0	0.0	0.0	0.0
bec050c7cda986c6e5b0869333ba0499	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3896955f38857287a7e19008ce9be168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
3bf058e1fbe45cf4f2d91c258e36a7a2	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0
ff1bb6fc33d5c46cee57d75eef8051b2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	282.0
